id,"partid","session","color",type,number_of_clicks,exploded,trial,payoff
10809,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,14,0,13,14.0000
10810,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,18,0,14,18.0000
10811,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,8,0,14,8.0000
10812,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,13,1,15,0.0000
10813,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,8,0,15,8.0000
10814,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,10,20.0000
10815,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,16,0,16,16.0000
10816,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,8,0,16,8.0000
10817,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,4,1,17,0.0000
10818,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,1,17,0.0000
10819,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,23,0,11,23.0000
10820,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,3,0,18,3.0000
10821,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,12,1,12,0.0000
10822,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,6,0,19,6.0000
10823,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,4,1,13,0.0000
10824,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,13,1,23,0.0000
10825,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,5,0,20,5.0000
10826,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,6,0,21,6.0000
10827,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,18,0,18,18.0000
10828,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,22,4.0000
10829,"pns5doe91o","jttlmb3cgkpgv62t1lknqv6ej2","blue",64,25,0,28,25.0000
10830,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,23,4.0000
10831,"pm8rdvj1tn","0clfn1jge0krg5o21q1jnh9861","blue",64,13,0,19,13.0000
10832,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,24,0,14,24.0000
10833,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,5,0,24,5.0000
10834,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,25,4.0000
10835,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,19,0,15,19.0000
10836,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,6,0,26,6.0000
10837,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,20,0,24,20.0000
10838,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,27,4.0000
10839,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,16,20.0000
10840,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,28,4.0000
10841,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,29,4.0000
10842,"po401f9o36","2ckab773ivv5hld4f5baltr2r3","blue",64,4,0,30,4.0000
10843,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,18,0,17,18.0000
10844,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,18,0,18,18.0000
10845,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,25,0,25,25.0000
10846,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,19,20.0000
10847,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,19,1,26,0.0000
10848,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,20,20.0000
10849,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,14,1,27,0.0000
10850,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,21,20.0000
10851,"pns5doe91o","jttlmb3cgkpgv62t1lknqv6ej2","blue",64,26,1,29,0.0000
10852,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,22,0,22,22.0000
10853,"pns5doe91o","jttlmb3cgkpgv62t1lknqv6ej2","blue",64,23,0,30,23.0000
10854,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,20,0,29,20.0000
10855,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,23,20.0000
10856,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,19,1,24,0.0000
10857,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,23,0,1,23.0000
10858,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,20,0,29,20.0000
10859,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,21,0,25,21.0000
10860,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,26,0,2,26.0000
10861,"p83b1rghn9","0pg7rhn1g7hqlhr0geh7nk1ph3","blue",64,5,1,30,0.0000
10862,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,21,0,26,21.0000
10863,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,22,0,3,22.0000
10864,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,19,0,27,19.0000
10865,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,22,1,4,0.0000
10866,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,10,0,28,10.0000
10867,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,20,0,29,20.0000
10868,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,25,1,1,0.0000
10869,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,27,0,5,27.0000
10870,"p1l4dqjte2","fr402t0qjpnj8q80oa4rpf2o53","blue",64,24,1,30,0.0000
10871,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,15,0,2,15.0000
10872,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,31,0,6,31.0000
10873,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,26,0,1,26.0000
10874,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,29,1,2,0.0000
10875,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,3,20.0000
10876,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,26,1,3,0.0000
10877,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,21,1,1,0.0000
10878,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,33,0,7,33.0000
10879,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,4,20.0000
10880,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,12,1,2,0.0000
10881,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,26,1,4,0.0000
10882,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,20,0,1,20.0000
10883,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,15,0,1,15.0000
10884,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,21,1,1,0.0000
10885,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,22,1,8,0.0000
10886,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,16,1,3,0.0000
10887,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,24,0,5,24.0000
10888,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,2,25.0000
10889,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,16,0,2,16.0000
10890,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,20,0,6,20.0000
10891,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,25,0,2,25.0000
10892,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,12,0,4,12.0000
10893,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,18,1,9,0.0000
10894,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,25,0,5,25.0000
10895,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,23,0,7,23.0000
10896,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,3,25.0000
10897,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,15,0,5,15.0000
10898,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,18,0,3,18.0000
10899,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,3,30.0000
10900,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,7,1,6,0.0000
10901,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,8,22.0000
10902,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,10,1,7,0.0000
10903,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,4,25.0000
10904,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,18,1,9,0.0000
10905,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,6,20.0000
10906,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,20,0,4,20.0000
10907,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,4,30.0000
10908,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,15,0,8,15.0000
10909,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,31,0,10,31.0000
10910,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,10,22.0000
10911,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,5,25.0000
10912,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,15,0,9,15.0000
10913,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,14,1,5,0.0000
10914,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,22,0,5,22.0000
10915,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,19,0,11,19.0000
10916,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,20,0,10,20.0000
10917,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,6,25.0000
10918,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,12,22.0000
10919,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,23,0,6,23.0000
10920,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,26,1,11,0.0000
10921,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,26,0,6,26.0000
10922,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,21,0,11,21.0000
10923,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,13,22.0000
10924,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,25,0,7,25.0000
10925,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,7,25.0000
10926,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,20,0,12,20.0000
10927,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,24,0,14,24.0000
10928,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,24,0,7,24.0000
10929,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,7,30.0000
10930,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,12,1,12,0.0000
10931,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,19,0,15,19.0000
10932,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,8,25.0000
10933,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,25,0,13,25.0000
10934,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,4,1,13,0.0000
10935,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,22,1,8,0.0000
10936,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,22,1,8,0.0000
10937,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,16,22.0000
10938,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,18,1,9,0.0000
10939,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,8,30.0000
10940,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,23,0,14,23.0000
10941,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,18,1,9,0.0000
10942,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,23,0,17,23.0000
10943,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,13,1,15,0.0000
10944,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,18,1,9,0.0000
10945,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,10,25.0000
10946,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,22,0,14,22.0000
10947,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,20,0,18,20.0000
10948,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,33,1,9,0.0000
10949,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,21,0,16,21.0000
10950,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,5,1,10,0.0000
10951,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,20,0,19,20.0000
10952,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,4,1,17,0.0000
10953,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,20,0,10,20.0000
10954,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,30,0,11,30.0000
10955,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,15,0,10,15.0000
10956,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,21,0,20,21.0000
10957,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,28,0,11,28.0000
10958,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,28,0,15,28.0000
10959,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,24,0,18,24.0000
10960,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,20,0,11,20.0000
10961,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,19,0,21,19.0000
10962,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,12,25.0000
10963,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,12,1,12,0.0000
10964,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,25,0,19,25.0000
10965,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,12,30.0000
10966,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,24,0,22,24.0000
10967,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,11,20.0000
10968,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,4,1,13,0.0000
10969,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,13,25.0000
10970,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,22,0,23,22.0000
10971,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,22,1,17,0.0000
10972,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,29,1,13,0.0000
10973,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,23,0,20,23.0000
10974,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,23,0,24,23.0000
10975,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,12,1,12,0.0000
10976,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,14,25.0000
10977,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,27,0,14,27.0000
10978,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,19,0,25,19.0000
10979,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,25,0,21,25.0000
10980,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,19,0,14,19.0000
10981,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,25,0,17,25.0000
10982,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,1,1,15,0.0000
10983,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,4,1,13,0.0000
10984,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,23,0,26,23.0000
10985,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,25,0,22,25.0000
10986,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,15,25.0000
10987,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,21,0,15,21.0000
10988,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,21,0,27,21.0000
10989,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,31,0,16,31.0000
10990,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,9,1,23,0.0000
10991,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,45,0,1,45.0000
10992,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,20,0,28,20.0000
10993,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,16,25.0000
10994,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,29,0,18,29.0000
10995,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,28,1,17,0.0000
10996,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,22,1,16,0.0000
10997,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,24,0,24,24.0000
10998,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,21,0,29,21.0000
10999,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,8,1,25,0.0000
11000,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,26,0,17,26.0000
11001,"pfi6r8p08h","peclm8tjjvpmf8rk1l39gm8342","blue",64,18,0,30,18.0000
11002,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,21,0,14,21.0000
11003,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,31,0,18,31.0000
11004,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,21,0,17,21.0000
11005,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,29,1,2,0.0000
11006,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,26,0,19,26.0000
11007,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,23,0,26,23.0000
11008,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,18,25.0000
11009,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,5,1,20,0.0000
11010,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,21,0,18,21.0000
11011,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,15,20.0000
11012,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,25,1,20,0.0000
11013,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,23,0,27,23.0000
11014,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,30,0,21,30.0000
11015,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,19,25.0000
11016,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,15,0,22,15.0000
11017,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,15,0,16,15.0000
11018,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,23,0,19,23.0000
11019,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,24,0,28,24.0000
11020,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,15,0,1,15.0000
11021,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,31,0,22,31.0000
11022,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,25,0,3,25.0000
11023,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,20,25.0000
11024,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,13,1,23,0.0000
11025,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,27,1,29,0.0000
11026,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,25,0,22,25.0000
11027,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,17,20.0000
11028,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,20,0,2,20.0000
11029,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,23,0,20,23.0000
11030,"ps17df6f7a","7udi0m5q3af3r7fq53qb309ot2","blue",64,5,1,30,0.0000
11031,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,27,0,24,27.0000
11032,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,21,25.0000
11033,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,25,0,4,25.0000
11034,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,20,0,23,20.0000
11035,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,29,0,25,29.0000
11036,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,23,0,21,23.0000
11037,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,22,25.0000
11038,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,18,20.0000
11039,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,34,1,3,0.0000
11040,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,19,1,26,0.0000
11041,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,38,0,1,38.0000
11042,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,19,1,24,0.0000
11043,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,14,1,27,0.0000
11044,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,23,25.0000
11045,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,24,0,22,24.0000
11046,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,22,1,4,0.0000
11047,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,29,1,2,0.0000
11048,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,25,0,28,25.0000
11049,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,24,0,19,24.0000
11050,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,24,25.0000
11051,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,21,0,25,21.0000
11052,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,30,0,5,30.0000
11053,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,23,1,29,0.0000
11054,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,24,0,23,24.0000
11055,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,20,0,5,20.0000
11056,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,26,1,3,0.0000
11057,"pme0qnpl0j","rn692frljsqldqal6sllhrtng2","blue",64,5,1,30,0.0000
11058,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,25,25.0000
11059,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,19,1,24,0.0000
11060,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,20,20.0000
11061,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,22,0,6,22.0000
11062,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,21,0,27,21.0000
11063,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,26,1,4,0.0000
11064,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,29,0,6,29.0000
11065,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,26,25.0000
11066,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,21,0,25,21.0000
11067,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,21,0,28,21.0000
11068,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,23,0,7,23.0000
11069,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,27,0,5,27.0000
11070,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,20,0,21,20.0000
11071,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,22,1,8,0.0000
11072,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,35,0,6,35.0000
11073,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,27,25.0000
11074,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,22,0,26,22.0000
11075,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,26,0,28,26.0000
11076,"p9mue6aht9","c44tfidotkm1bojrjakak8v9g5","blue",64,26,0,7,26.0000
11077,"p2r0dg082m","t33m4c7j6hgds8tublnk6pg003","blue",64,18,1,9,0.0000
11078,"pc66urv9r9","evhpqbcd824mo1rnuhvpih6m95","blue",64,33,0,1,33.0000
11079,"p3pj987k9q","9komtukki6ncg64rk62uf14sk3","blue",64,25,0,28,25.0000
11080,"p3qafkl4t0","armpf097rng1ptg5q49gsfo061","blue",64,22,0,27,22.0000
11081,"pur9sqtj06","vco72ptitrjtpj6eb7pu2tr4l4","blue",64,34,1,7,0.0000
11082,"p7k625ak4f","isqcbb85hm5b2qorcej3j8i817","blue",64,26,1,29,0.0000
11083,"pif2njotsb","thklf26qt17kjho2qi12t7cjq5","blue",64,21,1,1,0.0000
11084,"pc66urv9r9","evhpqbcd824mo1rnuhvpih6m95","blue",64,29,1,2,0.0000
11085,"pbtt1eqtld","vm7r8mdot3imukiur79tdmg165","blue",64,21,0,22,21.0000
